"","ID","sample","donor","timepoint","cytokine","N_mature_nucleus","N_mature_cytoplasm","N_mature_total","N_nascent_Ts_1","N_nascent_Ts_2","N_nascent_total"
"27778","D3C_0H_04_Cell_CP_42_TNF","C","D3","0","TNF",4,19,23,0,0,0
"27782","D3C_0H_04_Cell_CP_44_TNF","C","D3","0","TNF",9,5,14,0,0,0
"27783","D3C_0H_04_Cell_CP_45_IFN","C","D3","0","IFN",0,1,1,0,0,0
"27786","D3C_0H_04_Cell_CP_46_TNF","C","D3","0","TNF",4,3,7,0,0,0
"27787","D3C_0H_04_Cell_CP_47_IFN","C","D3","0","IFN",0,1,1,0,0,0
"27788","D3C_0H_04_Cell_CP_47_TNF","C","D3","0","TNF",6,13,19,5,0,5
"27789","D3C_0H_04_Cell_CP_49_IFN","C","D3","0","IFN",23,43,66,4,12,16
"27790","D3C_0H_04_Cell_CP_49_TNF","C","D3","0","TNF",2,9,11,0,0,0
"27791","D3C_0H_04_Cell_CP_50_IFN","C","D3","0","IFN",2,0,2,3,0,3
"27792","D3C_0H_04_Cell_CP_50_TNF","C","D3","0","TNF",3,16,19,0,0,0
"27796","D3C_0H_04_Cell_CP_52_TNF","C","D3","0","TNF",4,2,6,0,0,0
"27798","D3C_0H_04_Cell_CP_53_TNF","C","D3","0","TNF",0,2,2,0,0,0
"27802","D3C_0H_04_Cell_CP_55_TNF","C","D3","0","TNF",2,2,4,0,0,0
"27804","D3C_0H_04_Cell_CP_56_TNF","C","D3","0","TNF",5,8,13,0,0,0
"27808","D3C_0H_04_Cell_CP_58_TNF","C","D3","0","TNF",2,0,2,0,0,0
"27810","D3C_0H_04_Cell_CP_59_TNF","C","D3","0","TNF",1,1,2,0,0,0
"27811","D3C_0H_04_Cell_CP_60_IFN","C","D3","0","IFN",1,1,2,0,0,0
"27812","D3C_0H_04_Cell_CP_60_TNF","C","D3","0","TNF",0,1,1,0,0,0
"27816","D3C_0H_04_Cell_CP_63_TNF","C","D3","0","TNF",0,1,1,0,0,0
"27822","D3C_0H_04_Cell_CP_66_TNF","C","D3","0","TNF",2,6,8,0,0,0
"27824","D3C_0H_04_Cell_CP_68_TNF","C","D3","0","TNF",3,4,7,0,0,0
"27826","D3C_0H_04_Cell_CP_69_TNF","C","D3","0","TNF",3,4,7,0,0,0
"27828","D3C_0H_04_Cell_CP_7_TNF","C","D3","0","TNF",0,2,2,0,0,0
"27830","D3C_0H_04_Cell_CP_70_TNF","C","D3","0","TNF",1,1,2,0,0,0
"27831","D3C_0H_04_Cell_CP_71_IFN","C","D3","0","IFN",9,3,12,0,0,0
"27832","D3C_0H_04_Cell_CP_71_TNF","C","D3","0","TNF",4,2,6,0,0,0
"27833","D3C_0H_04_Cell_CP_72_IFN","C","D3","0","IFN",0,1,1,0,0,0
"27834","D3C_0H_04_Cell_CP_72_TNF","C","D3","0","TNF",2,12,14,0,0,0
"27835","D3C_0H_04_Cell_CP_73_IFN","C","D3","0","IFN",0,1,1,0,0,0
"27839","D3C_0H_04_Cell_CP_75_IFN","C","D3","0","IFN",0,1,1,0,0,0
"27840","D3C_0H_04_Cell_CP_75_TNF","C","D3","0","TNF",1,0,1,0,0,0
"27842","D3C_0H_04_Cell_CP_77_TNF","C","D3","0","TNF",1,1,2,0,0,0
"27844","D3C_0H_04_Cell_CP_78_TNF","C","D3","0","TNF",0,4,4,0,0,0
"27853","D3C_0H_04_Cell_CP_82_IFN","C","D3","0","IFN",3,10,13,0,0,0
"27854","D3C_0H_04_Cell_CP_82_TNF","C","D3","0","TNF",6,9,15,0,0,0
"27856","D3C_0H_04_Cell_CP_83_TNF","C","D3","0","TNF",1,5,6,0,0,0
"27857","D3C_0H_04_Cell_CP_84_IFN","C","D3","0","IFN",0,1,1,0,0,0
"27858","D3C_0H_04_Cell_CP_84_TNF","C","D3","0","TNF",0,1,1,0,0,0
"27860","D3C_0H_04_Cell_CP_85_TNF","C","D3","0","TNF",0,1,1,0,0,0
"27861","D3C_0H_04_Cell_CP_86_IFN","C","D3","0","IFN",0,1,1,0,0,0
"27862","D3C_0H_04_Cell_CP_86_TNF","C","D3","0","TNF",0,1,1,0,0,0
"27863","D3C_0H_04_Cell_CP_87_IFN","C","D3","0","IFN",2,14,16,0,0,0
"27864","D3C_0H_04_Cell_CP_87_TNF","C","D3","0","TNF",0,2,2,0,0,0
"27866","D3C_0H_04_Cell_CP_88_TNF","C","D3","0","TNF",0,3,3,0,0,0
"27868","D3C_0H_04_Cell_CP_89_TNF","C","D3","0","TNF",0,4,4,0,0,0
"27871","D3C_0H_04_Cell_CP_91_IFN","C","D3","0","IFN",0,1,1,0,0,0
"27872","D3C_0H_04_Cell_CP_91_TNF","C","D3","0","TNF",4,5,9,0,0,0
"27874","D3C_0H_04_Cell_CP_92_TNF","C","D3","0","TNF",1,2,3,0,0,0
"27878","D3C_0H_04_Cell_CP_94_TNF","C","D3","0","TNF",2,6,8,0,0,0
"27879","D3C_0H_04_Cell_CP_95_IFN","C","D3","0","IFN",0,1,1,0,0,0
"27880","D3C_0H_04_Cell_CP_95_TNF","C","D3","0","TNF",2,3,5,0,0,0
"27881","D3C_0H_04_Cell_CP_96_IFN","C","D3","0","IFN",0,3,3,0,0,0
"27882","D3C_0H_04_Cell_CP_96_TNF","C","D3","0","TNF",1,2,3,0,0,0
"27884","D3C_0H_04_Cell_CP_98_TNF","C","D3","0","TNF",3,0,3,0,0,0
"27885","D3C_0H_04_Cell_CP_99_IFN","C","D3","0","IFN",0,1,1,0,0,0
"27886","D3C_0H_04_Cell_CP_99_TNF","C","D3","0","TNF",1,2,3,0,0,0
"27888","D3C_0H_05_Cell_CP_100_TNF","C","D3","0","TNF",4,4,8,0,0,0
"27889","D3C_0H_05_Cell_CP_101_IFN","C","D3","0","IFN",0,1,1,0,0,0
"27890","D3C_0H_05_Cell_CP_101_TNF","C","D3","0","TNF",2,1,3,0,0,0
"27892","D3C_0H_05_Cell_CP_102_TNF","C","D3","0","TNF",0,2,2,0,0,0
"27898","D3C_0H_05_Cell_CP_105_TNF","C","D3","0","TNF",0,3,3,0,0,0
"27901","D3C_0H_05_Cell_CP_107_IFN","C","D3","0","IFN",0,1,1,0,0,0
"27904","D3C_0H_05_Cell_CP_108_TNF","C","D3","0","TNF",2,8,10,0,0,0
"27906","D3C_0H_05_Cell_CP_109_TNF","C","D3","0","TNF",0,1,1,0,0,0
"27907","D3C_0H_05_Cell_CP_11_IFN","C","D3","0","IFN",0,1,1,0,0,0
"27910","D3C_0H_05_Cell_CP_110_TNF","C","D3","0","TNF",2,2,4,0,0,0
"27912","D3C_0H_05_Cell_CP_111_TNF","C","D3","0","TNF",0,2,2,0,0,0
"27914","D3C_0H_05_Cell_CP_112_TNF","C","D3","0","TNF",1,2,3,0,0,0
"27915","D3C_0H_05_Cell_CP_113_IFN","C","D3","0","IFN",3,0,3,0,0,0
"27916","D3C_0H_05_Cell_CP_113_TNF","C","D3","0","TNF",0,3,3,0,0,0
"27918","D3C_0H_05_Cell_CP_114_TNF","C","D3","0","TNF",0,6,6,0,0,0
"27920","D3C_0H_05_Cell_CP_115_TNF","C","D3","0","TNF",4,4,8,0,0,0
"27924","D3C_0H_05_Cell_CP_117_TNF","C","D3","0","TNF",2,4,6,0,0,0
"27928","D3C_0H_05_Cell_CP_119_TNF","C","D3","0","TNF",1,3,4,0,0,0
"27930","D3C_0H_05_Cell_CP_12_TNF","C","D3","0","TNF",0,1,1,0,0,0
"27932","D3C_0H_05_Cell_CP_120_TNF","C","D3","0","TNF",4,2,6,0,0,0
"27933","D3C_0H_05_Cell_CP_121_IFN","C","D3","0","IFN",1,1,2,0,0,0
"27934","D3C_0H_05_Cell_CP_121_TNF","C","D3","0","TNF",2,3,5,0,0,0
"27938","D3C_0H_05_Cell_CP_123_TNF","C","D3","0","TNF",1,4,5,0,0,0
"27940","D3C_0H_05_Cell_CP_124_TNF","C","D3","0","TNF",0,1,1,0,0,0
"27941","D3C_0H_05_Cell_CP_125_IFN","C","D3","0","IFN",2,1,3,0,0,0
"27942","D3C_0H_05_Cell_CP_125_TNF","C","D3","0","TNF",11,19,30,0,0,0
"27945","D3C_0H_05_Cell_CP_127_IFN","C","D3","0","IFN",0,1,1,0,0,0
"27946","D3C_0H_05_Cell_CP_127_TNF","C","D3","0","TNF",0,3,3,0,0,0
"27947","D3C_0H_05_Cell_CP_128_IFN","C","D3","0","IFN",5,2,7,0,0,0
"27948","D3C_0H_05_Cell_CP_128_TNF","C","D3","0","TNF",3,2,5,0,0,0
"27952","D3C_0H_05_Cell_CP_13_TNF","C","D3","0","TNF",0,2,2,0,0,0
"27954","D3C_0H_05_Cell_CP_131_TNF","C","D3","0","TNF",5,8,13,0,0,0
"27956","D3C_0H_05_Cell_CP_132_TNF","C","D3","0","TNF",1,1,2,0,0,0
"27958","D3C_0H_05_Cell_CP_133_TNF","C","D3","0","TNF",0,7,7,0,0,0
"27960","D3C_0H_05_Cell_CP_134_TNF","C","D3","0","TNF",0,1,1,0,0,0
"27964","D3C_0H_05_Cell_CP_136_TNF","C","D3","0","TNF",3,5,8,0,0,0
"27969","D3C_0H_05_Cell_CP_139_IFN","C","D3","0","IFN",0,1,1,0,0,0
"27972","D3C_0H_05_Cell_CP_14_TNF","C","D3","0","TNF",3,3,6,0,0,0
"27975","D3C_0H_05_Cell_CP_141_IFN","C","D3","0","IFN",0,1,1,0,0,0
"27978","D3C_0H_05_Cell_CP_142_TNF","C","D3","0","TNF",2,4,6,0,0,0
"27979","D3C_0H_05_Cell_CP_143_IFN","C","D3","0","IFN",1,2,3,0,0,0
"27980","D3C_0H_05_Cell_CP_143_TNF","C","D3","0","TNF",2,11,13,3,0,3
"27982","D3C_0H_05_Cell_CP_146_TNF","C","D3","0","TNF",0,1,1,0,0,0
"27988","D3C_0H_05_Cell_CP_17_TNF","C","D3","0","TNF",2,0,2,0,0,0
"27989","D3C_0H_05_Cell_CP_18_IFN","C","D3","0","IFN",1,1,2,0,0,0
"27990","D3C_0H_05_Cell_CP_18_TNF","C","D3","0","TNF",2,5,7,0,0,0
"27992","D3C_0H_05_Cell_CP_19_TNF","C","D3","0","TNF",1,2,3,0,0,0
"27994","D3C_0H_05_Cell_CP_20_TNF","C","D3","0","TNF",1,2,3,0,0,0
"27996","D3C_0H_05_Cell_CP_21_TNF","C","D3","0","TNF",4,21,25,0,0,0
"28000","D3C_0H_05_Cell_CP_23_TNF","C","D3","0","TNF",2,1,3,0,0,0
"28002","D3C_0H_05_Cell_CP_24_TNF","C","D3","0","TNF",3,4,7,0,0,0
"28005","D3C_0H_05_Cell_CP_26_IFN","C","D3","0","IFN",2,1,3,0,0,0
"28006","D3C_0H_05_Cell_CP_26_TNF","C","D3","0","TNF",1,3,4,0,0,0
"28011","D3C_0H_05_Cell_CP_29_IFN","C","D3","0","IFN",1,2,3,0,0,0
"28012","D3C_0H_05_Cell_CP_29_TNF","C","D3","0","TNF",1,5,6,0,0,0
"28020","D3C_0H_05_Cell_CP_33_TNF","C","D3","0","TNF",1,2,3,0,0,0
"28022","D3C_0H_05_Cell_CP_34_TNF","C","D3","0","TNF",1,1,2,0,0,0
"28026","D3C_0H_05_Cell_CP_37_TNF","C","D3","0","TNF",0,1,1,0,0,0
"28027","D3C_0H_05_Cell_CP_38_IFN","C","D3","0","IFN",2,2,4,0,0,0
"28028","D3C_0H_05_Cell_CP_38_TNF","C","D3","0","TNF",5,6,11,11,0,11
"28029","D3C_0H_05_Cell_CP_39_IFN","C","D3","0","IFN",2,2,4,0,0,0
"28030","D3C_0H_05_Cell_CP_39_TNF","C","D3","0","TNF",4,3,7,0,0,0
"28032","D3C_0H_05_Cell_CP_40_TNF","C","D3","0","TNF",2,3,5,0,0,0
"28034","D3C_0H_05_Cell_CP_41_TNF","C","D3","0","TNF",1,1,2,0,0,0
"28036","D3C_0H_05_Cell_CP_42_TNF","C","D3","0","TNF",1,0,1,0,0,0
"28037","D3C_0H_05_Cell_CP_43_IFN","C","D3","0","IFN",1,0,1,0,0,0
"28038","D3C_0H_05_Cell_CP_43_TNF","C","D3","0","TNF",3,1,4,0,0,0
"28040","D3C_0H_05_Cell_CP_44_TNF","C","D3","0","TNF",1,1,2,0,0,0
"28044","D3C_0H_05_Cell_CP_47_TNF","C","D3","0","TNF",6,9,15,0,0,0
"28045","D3C_0H_05_Cell_CP_48_IFN","C","D3","0","IFN",0,1,1,0,0,0
"28049","D3C_0H_05_Cell_CP_50_IFN","C","D3","0","IFN",0,1,1,0,0,0
"28050","D3C_0H_05_Cell_CP_50_TNF","C","D3","0","TNF",0,1,1,0,0,0
"28052","D3C_0H_05_Cell_CP_51_TNF","C","D3","0","TNF",0,1,1,0,0,0
"28054","D3C_0H_05_Cell_CP_52_TNF","C","D3","0","TNF",4,1,5,0,0,0
"28058","D3C_0H_05_Cell_CP_54_TNF","C","D3","0","TNF",0,2,2,0,0,0
"28064","D3C_0H_05_Cell_CP_57_TNF","C","D3","0","TNF",0,1,1,0,0,0
"28067","D3C_0H_05_Cell_CP_59_IFN","C","D3","0","IFN",0,1,1,0,0,0
"28068","D3C_0H_05_Cell_CP_59_TNF","C","D3","0","TNF",4,11,15,0,0,0
"28070","D3C_0H_05_Cell_CP_60_TNF","C","D3","0","TNF",1,9,10,0,0,0
"28072","D3C_0H_05_Cell_CP_61_TNF","C","D3","0","TNF",0,3,3,0,0,0
"28075","D3C_0H_05_Cell_CP_63_IFN","C","D3","0","IFN",1,3,4,0,0,0
"28076","D3C_0H_05_Cell_CP_63_TNF","C","D3","0","TNF",4,2,6,0,0,0
"28077","D3C_0H_05_Cell_CP_64_IFN","C","D3","0","IFN",0,1,1,0,0,0
"28078","D3C_0H_05_Cell_CP_64_TNF","C","D3","0","TNF",7,7,14,0,0,0
"28079","D3C_0H_05_Cell_CP_67_IFN","C","D3","0","IFN",1,1,2,0,0,0
"28080","D3C_0H_05_Cell_CP_67_TNF","C","D3","0","TNF",0,1,1,0,0,0
"28081","D3C_0H_05_Cell_CP_68_IFN","C","D3","0","IFN",1,0,1,0,0,0
"28082","D3C_0H_05_Cell_CP_68_TNF","C","D3","0","TNF",2,5,7,0,0,0
"28083","D3C_0H_05_Cell_CP_70_IFN","C","D3","0","IFN",1,0,1,0,0,0
"28084","D3C_0H_05_Cell_CP_70_TNF","C","D3","0","TNF",3,1,4,0,0,0
"28085","D3C_0H_05_Cell_CP_71_IFN","C","D3","0","IFN",2,11,13,5,0,5
"28086","D3C_0H_05_Cell_CP_71_TNF","C","D3","0","TNF",12,28,40,0,0,0
"28088","D3C_0H_05_Cell_CP_72_TNF","C","D3","0","TNF",5,0,5,0,0,0
"28090","D3C_0H_05_Cell_CP_73_TNF","C","D3","0","TNF",0,1,1,0,0,0
"28092","D3C_0H_05_Cell_CP_74_TNF","C","D3","0","TNF",6,5,11,0,0,0
"28093","D3C_0H_05_Cell_CP_75_IFN","C","D3","0","IFN",1,0,1,0,0,0
"28094","D3C_0H_05_Cell_CP_75_TNF","C","D3","0","TNF",1,0,1,0,0,0
"28096","D3C_0H_05_Cell_CP_77_TNF","C","D3","0","TNF",1,7,8,0,0,0
"28102","D3C_0H_05_Cell_CP_80_TNF","C","D3","0","TNF",2,3,5,0,0,0
"28104","D3C_0H_05_Cell_CP_81_TNF","C","D3","0","TNF",2,3,5,0,0,0
"28109","D3C_0H_05_Cell_CP_84_IFN","C","D3","0","IFN",0,1,1,0,0,0
"28110","D3C_0H_05_Cell_CP_84_TNF","C","D3","0","TNF",0,1,1,0,0,0
"28112","D3C_0H_05_Cell_CP_85_TNF","C","D3","0","TNF",2,0,2,0,0,0
"28113","D3C_0H_05_Cell_CP_86_IFN","C","D3","0","IFN",17,25,42,4,0,4
"28114","D3C_0H_05_Cell_CP_86_TNF","C","D3","0","TNF",8,18,26,0,0,0
"28115","D3C_0H_05_Cell_CP_88_IFN","C","D3","0","IFN",1,3,4,0,0,0
"28116","D3C_0H_05_Cell_CP_88_TNF","C","D3","0","TNF",17,26,43,6,4,10
"28118","D3C_0H_05_Cell_CP_89_TNF","C","D3","0","TNF",2,1,3,0,0,0
"28119","D3C_0H_05_Cell_CP_90_IFN","C","D3","0","IFN",7,4,11,0,0,0
"28120","D3C_0H_05_Cell_CP_90_TNF","C","D3","0","TNF",1,1,2,0,0,0
"28121","D3C_0H_05_Cell_CP_92_IFN","C","D3","0","IFN",1,1,2,0,0,0
"28126","D3C_0H_05_Cell_CP_94_TNF","C","D3","0","TNF",0,1,1,0,0,0
"28128","D3C_0H_05_Cell_CP_95_TNF","C","D3","0","TNF",3,17,20,0,0,0
"28130","D3C_0H_05_Cell_CP_96_TNF","C","D3","0","TNF",2,4,6,0,0,0
"28132","D3C_0H_05_Cell_CP_97_TNF","C","D3","0","TNF",6,4,10,0,0,0
"28136","D3C_0H_05_Cell_CP_99_TNF","C","D3","0","TNF",3,7,10,0,0,0
"28137","D3C_0H_06_Cell_CP_10_IFN","C","D3","0","IFN",1,0,1,0,0,0
"28140","D3C_0H_06_Cell_CP_100_TNF","C","D3","0","TNF",0,3,3,0,0,0
"28144","D3C_0H_06_Cell_CP_102_TNF","C","D3","0","TNF",2,1,3,0,0,0
"28145","D3C_0H_06_Cell_CP_103_IFN","C","D3","0","IFN",5,3,8,0,0,0
"28146","D3C_0H_06_Cell_CP_103_TNF","C","D3","0","TNF",4,7,11,0,0,0
"28147","D3C_0H_06_Cell_CP_104_IFN","C","D3","0","IFN",1,0,1,0,0,0
"28150","D3C_0H_06_Cell_CP_105_TNF","C","D3","0","TNF",2,1,3,0,0,0
"28154","D3C_0H_06_Cell_CP_107_TNF","C","D3","0","TNF",1,1,2,0,0,0
"28157","D3C_0H_06_Cell_CP_109_IFN","C","D3","0","IFN",4,1,5,0,0,0
"28158","D3C_0H_06_Cell_CP_109_TNF","C","D3","0","TNF",5,15,20,0,0,0
"28162","D3C_0H_06_Cell_CP_111_TNF","C","D3","0","TNF",10,16,26,0,0,0
"28166","D3C_0H_06_Cell_CP_113_TNF","C","D3","0","TNF",0,1,1,0,0,0
"28168","D3C_0H_06_Cell_CP_114_TNF","C","D3","0","TNF",0,1,1,0,0,0
"28177","D3C_0H_06_Cell_CP_119_IFN","C","D3","0","IFN",0,2,2,0,0,0
"28178","D3C_0H_06_Cell_CP_119_TNF","C","D3","0","TNF",4,4,8,0,0,0
"28180","D3C_0H_06_Cell_CP_12_TNF","C","D3","0","TNF",1,5,6,0,0,0
"28182","D3C_0H_06_Cell_CP_120_TNF","C","D3","0","TNF",1,7,8,0,0,0
"28183","D3C_0H_06_Cell_CP_121_IFN","C","D3","0","IFN",0,1,1,0,0,0
"28184","D3C_0H_06_Cell_CP_121_TNF","C","D3","0","TNF",2,6,8,0,0,0
"28186","D3C_0H_06_Cell_CP_122_TNF","C","D3","0","TNF",1,0,1,0,0,0
"28188","D3C_0H_06_Cell_CP_123_TNF","C","D3","0","TNF",1,2,3,0,0,0
"28194","D3C_0H_06_Cell_CP_126_TNF","C","D3","0","TNF",3,2,5,0,0,0
"28200","D3C_0H_06_Cell_CP_129_TNF","C","D3","0","TNF",0,2,2,0,0,0
"28202","D3C_0H_06_Cell_CP_131_TNF","C","D3","0","TNF",1,0,1,0,0,0
"28204","D3C_0H_06_Cell_CP_132_TNF","C","D3","0","TNF",7,10,17,0,0,0
"28207","D3C_0H_06_Cell_CP_134_IFN","C","D3","0","IFN",4,1,5,0,0,0
"28208","D3C_0H_06_Cell_CP_134_TNF","C","D3","0","TNF",1,9,10,0,0,0
"28213","D3C_0H_06_Cell_CP_138_IFN","C","D3","0","IFN",1,1,2,0,0,0
"28214","D3C_0H_06_Cell_CP_138_TNF","C","D3","0","TNF",2,13,15,0,0,0
"28222","D3C_0H_06_Cell_CP_141_TNF","C","D3","0","TNF",1,0,1,0,0,0
"28224","D3C_0H_06_Cell_CP_142_TNF","C","D3","0","TNF",0,1,1,0,0,0
"28227","D3C_0H_06_Cell_CP_16_IFN","C","D3","0","IFN",0,2,2,0,0,0
"28228","D3C_0H_06_Cell_CP_16_TNF","C","D3","0","TNF",0,4,4,0,0,0
"28230","D3C_0H_06_Cell_CP_17_TNF","C","D3","0","TNF",3,1,4,0,0,0
"28232","D3C_0H_06_Cell_CP_18_TNF","C","D3","0","TNF",0,2,2,0,0,0
"28234","D3C_0H_06_Cell_CP_19_TNF","C","D3","0","TNF",0,2,2,0,0,0
"28235","D3C_0H_06_Cell_CP_20_IFN","C","D3","0","IFN",11,14,25,0,0,0
"28236","D3C_0H_06_Cell_CP_20_TNF","C","D3","0","TNF",5,11,16,0,0,0
"28240","D3C_0H_06_Cell_CP_22_TNF","C","D3","0","TNF",5,6,11,0,0,0
"28242","D3C_0H_06_Cell_CP_23_TNF","C","D3","0","TNF",0,4,4,0,0,0
"28244","D3C_0H_06_Cell_CP_24_TNF","C","D3","0","TNF",0,1,1,0,0,0
"28246","D3C_0H_06_Cell_CP_25_TNF","C","D3","0","TNF",0,1,1,0,0,0
"28248","D3C_0H_06_Cell_CP_26_TNF","C","D3","0","TNF",0,4,4,0,0,0
"28251","D3C_0H_06_Cell_CP_29_IFN","C","D3","0","IFN",0,1,1,0,0,0
"28254","D3C_0H_06_Cell_CP_30_TNF","C","D3","0","TNF",2,1,3,0,0,0
"28256","D3C_0H_06_Cell_CP_31_TNF","C","D3","0","TNF",2,1,3,0,0,0
"28259","D3C_0H_06_Cell_CP_33_IFN","C","D3","0","IFN",0,2,2,0,0,0
"28260","D3C_0H_06_Cell_CP_33_TNF","C","D3","0","TNF",4,8,12,0,0,0
"28262","D3C_0H_06_Cell_CP_35_TNF","C","D3","0","TNF",3,0,3,0,0,0
"28266","D3C_0H_06_Cell_CP_37_TNF","C","D3","0","TNF",3,3,6,5,0,5
"28268","D3C_0H_06_Cell_CP_38_TNF","C","D3","0","TNF",1,0,1,0,0,0
"28270","D3C_0H_06_Cell_CP_39_TNF","C","D3","0","TNF",1,1,2,0,0,0
"28274","D3C_0H_06_Cell_CP_41_TNF","C","D3","0","TNF",1,1,2,0,0,0
"28278","D3C_0H_06_Cell_CP_43_TNF","C","D3","0","TNF",0,1,1,0,0,0
"28280","D3C_0H_06_Cell_CP_44_TNF","C","D3","0","TNF",1,5,6,0,0,0
"28282","D3C_0H_06_Cell_CP_45_TNF","C","D3","0","TNF",0,1,1,0,0,0
"28285","D3C_0H_06_Cell_CP_48_IFN","C","D3","0","IFN",3,9,12,0,0,0
"28286","D3C_0H_06_Cell_CP_48_TNF","C","D3","0","TNF",13,24,37,5,5,10
"28288","D3C_0H_06_Cell_CP_49_TNF","C","D3","0","TNF",2,4,6,0,0,0
"28294","D3C_0H_06_Cell_CP_52_TNF","C","D3","0","TNF",1,0,1,0,0,0
"28296","D3C_0H_06_Cell_CP_53_TNF","C","D3","0","TNF",0,1,1,0,0,0
"28301","D3C_0H_06_Cell_CP_57_IFN","C","D3","0","IFN",9,1,10,7,0,7
"28302","D3C_0H_06_Cell_CP_57_TNF","C","D3","0","TNF",8,3,11,0,0,0
"28307","D3C_0H_06_Cell_CP_60_IFN","C","D3","0","IFN",0,1,1,0,0,0
"28308","D3C_0H_06_Cell_CP_60_TNF","C","D3","0","TNF",0,4,4,0,0,0
"28310","D3C_0H_06_Cell_CP_62_TNF","C","D3","0","TNF",0,1,1,0,0,0
"28311","D3C_0H_06_Cell_CP_63_IFN","C","D3","0","IFN",1,3,4,0,0,0
"28312","D3C_0H_06_Cell_CP_63_TNF","C","D3","0","TNF",1,0,1,0,0,0
"28314","D3C_0H_06_Cell_CP_64_TNF","C","D3","0","TNF",2,0,2,0,0,0
"28317","D3C_0H_06_Cell_CP_66_IFN","C","D3","0","IFN",0,1,1,0,0,0
"28320","D3C_0H_06_Cell_CP_67_TNF","C","D3","0","TNF",0,1,1,0,0,0
"28322","D3C_0H_06_Cell_CP_68_TNF","C","D3","0","TNF",1,0,1,0,0,0
"28324","D3C_0H_06_Cell_CP_69_TNF","C","D3","0","TNF",0,1,1,0,0,0
"28325","D3C_0H_06_Cell_CP_70_IFN","C","D3","0","IFN",1,0,1,0,0,0
"28327","D3C_0H_06_Cell_CP_71_IFN","C","D3","0","IFN",0,1,1,0,0,0
"28328","D3C_0H_06_Cell_CP_71_TNF","C","D3","0","TNF",0,1,1,0,0,0
"28329","D3C_0H_06_Cell_CP_72_IFN","C","D3","0","IFN",0,1,1,0,0,0
"28330","D3C_0H_06_Cell_CP_72_TNF","C","D3","0","TNF",0,2,2,0,0,0
"28332","D3C_0H_06_Cell_CP_73_TNF","C","D3","0","TNF",1,1,2,0,0,0
"28334","D3C_0H_06_Cell_CP_74_TNF","C","D3","0","TNF",2,4,6,0,0,0
"28336","D3C_0H_06_Cell_CP_75_TNF","C","D3","0","TNF",0,2,2,0,0,0
"28338","D3C_0H_06_Cell_CP_76_TNF","C","D3","0","TNF",3,7,10,0,0,0
"28339","D3C_0H_06_Cell_CP_78_IFN","C","D3","0","IFN",0,1,1,0,0,0
"28341","D3C_0H_06_Cell_CP_79_IFN","C","D3","0","IFN",0,1,1,0,0,0
"28342","D3C_0H_06_Cell_CP_79_TNF","C","D3","0","TNF",2,17,19,0,0,0
"28344","D3C_0H_06_Cell_CP_8_TNF","C","D3","0","TNF",0,1,1,0,0,0
"28346","D3C_0H_06_Cell_CP_80_TNF","C","D3","0","TNF",5,5,10,0,0,0
"28348","D3C_0H_06_Cell_CP_82_TNF","C","D3","0","TNF",0,2,2,0,0,0
"28353","D3C_0H_06_Cell_CP_87_IFN","C","D3","0","IFN",7,1,8,3,10,13
"28354","D3C_0H_06_Cell_CP_87_TNF","C","D3","0","TNF",7,15,22,0,0,0
"28357","D3C_0H_06_Cell_CP_90_IFN","C","D3","0","IFN",2,3,5,3,0,3
"28358","D3C_0H_06_Cell_CP_90_TNF","C","D3","0","TNF",1,4,5,0,0,0
"28360","D3C_0H_06_Cell_CP_91_TNF","C","D3","0","TNF",3,2,5,0,0,0
"28362","D3C_0H_06_Cell_CP_92_TNF","C","D3","0","TNF",0,1,1,0,0,0
"28363","D3C_0H_06_Cell_CP_93_IFN","C","D3","0","IFN",0,1,1,0,0,0
"28367","D3C_0H_06_Cell_CP_95_IFN","C","D3","0","IFN",5,4,9,12,0,12
"28370","D3C_0H_06_Cell_CP_96_TNF","C","D3","0","TNF",1,1,2,0,0,0
"28372","D3C_0H_06_Cell_CP_98_TNF","C","D3","0","TNF",0,1,1,0,0,0
"28378","D3C_0H_07_Cell_CP_100_TNF","C","D3","0","TNF",0,5,5,0,0,0
"28380","D3C_0H_07_Cell_CP_101_TNF","C","D3","0","TNF",0,1,1,0,0,0
"28381","D3C_0H_07_Cell_CP_102_IFN","C","D3","0","IFN",0,1,1,0,0,0
"28382","D3C_0H_07_Cell_CP_102_TNF","C","D3","0","TNF",0,1,1,0,0,0
"28383","D3C_0H_07_Cell_CP_103_IFN","C","D3","0","IFN",0,1,1,0,0,0
"28384","D3C_0H_07_Cell_CP_103_TNF","C","D3","0","TNF",1,5,6,0,0,0
"28385","D3C_0H_07_Cell_CP_106_IFN","C","D3","0","IFN",0,4,4,0,0,0
"28386","D3C_0H_07_Cell_CP_106_TNF","C","D3","0","TNF",0,3,3,0,0,0
"28387","D3C_0H_07_Cell_CP_107_IFN","C","D3","0","IFN",4,0,4,0,0,0
"28388","D3C_0H_07_Cell_CP_107_TNF","C","D3","0","TNF",0,1,1,0,0,0
"28389","D3C_0H_07_Cell_CP_108_IFN","C","D3","0","IFN",0,5,5,0,0,0
"28390","D3C_0H_07_Cell_CP_108_TNF","C","D3","0","TNF",0,3,3,0,0,0
"28391","D3C_0H_07_Cell_CP_109_IFN","C","D3","0","IFN",9,10,19,3,0,3
"28392","D3C_0H_07_Cell_CP_109_TNF","C","D3","0","TNF",11,14,25,0,0,0
