"","IFNG","TNF","Donor","timepoint","quadrant","NA"
"18546","6841.49951171875","4044.58447265625","D2","2h","double_producer","KO"
"18547","10389.9736328125","35449.0703125","D2","2h","double_producer","KO"
"18548","6975.54833984375","13504.73828125","D2","2h","double_producer","KO"
"18549","5538.376953125","13827.728515625","D2","2h","double_producer","KO"
"18550","5102.5185546875","3458.94287109375","D2","2h","double_producer","KO"
"18551","4826.54833984375","10332.8251953125","D2","2h","double_producer","KO"
"18552","4043.77734375","52195.87109375","D2","2h","double_producer","KO"
"18553","11227.677734375","55235.92578125","D2","2h","double_producer","KO"
"18554","15722.95703125","41435.7578125","D2","2h","double_producer","KO"
"18555","2940.46752929688","14046.734375","D2","2h","double_producer","KO"
"18556","20857.73828125","1752.81042480469","D2","2h","double_producer","KO"
"18557","6231.98681640625","10967.8310546875","D2","2h","double_producer","KO"
"18558","14375.1904296875","33490.8203125","D2","2h","double_producer","KO"
"18559","8532.1318359375","1614.66809082031","D2","2h","double_producer","KO"
"18560","7115.60009765625","30154.3671875","D2","2h","double_producer","KO"
"18561","2569.453125","1319.24438476562","D2","2h","double_producer","KO"
"18562","4668.39404296875","63879.58984375","D2","2h","double_producer","KO"
"18563","12906.4287109375","5912.96240234375","D2","2h","double_producer","KO"
"18564","15169.30078125","18356.759765625","D2","2h","double_producer","KO"
"18565","12791.322265625","12852.01953125","D2","2h","double_producer","KO"
"18566","16036.318359375","6031.21044921875","D2","2h","double_producer","KO"
"18567","8553.455078125","17861.41796875","D2","2h","double_producer","KO"
"18568","3254.54467773438","1735.78149414062","D2","2h","double_producer","KO"
"18569","1715.40185546875","61423.01171875","D2","2h","double_producer","KO"
"18570","15411.7666015625","79105.328125","D2","2h","double_producer","KO"
"18571","4623.59375","527.310302734375","D2","2h","double_producer","KO"
"18572","3464.39501953125","8493.9951171875","D2","2h","double_producer","KO"
"18573","7899.29638671875","69611.9921875","D2","2h","double_producer","KO"
"18574","3159.37329101562","2179.13989257812","D2","2h","double_producer","KO"
"18575","18179.212890625","25078.779296875","D2","2h","double_producer","KO"
"18576","3531.11108398438","49315.64453125","D2","2h","double_producer","KO"
"18577","18543.736328125","82540.4609375","D2","2h","double_producer","KO"
"18578","2552.66357421875","3416.93994140625","D2","2h","double_producer","KO"
"18579","5186.44873046875","10880.900390625","D2","2h","double_producer","KO"
"18580","2847.82592773438","2882.078125","D2","2h","double_producer","KO"
"18581","21268.458984375","111079.421875","D2","2h","double_producer","KO"
"18582","10225.365234375","17110.541015625","D2","2h","double_producer","KO"
"18583","14004.794921875","8385.1962890625","D2","2h","double_producer","KO"
"18584","7923.24462890625","29932.423828125","D2","2h","double_producer","KO"
"18585","4732.0625","6342.3310546875","D2","2h","double_producer","KO"
"18586","2776.72192382812","3060.6943359375","D2","2h","double_producer","KO"
"18587","14579.109375","72423.390625","D2","2h","double_producer","KO"
"18588","5141.302734375","15301.3193359375","D2","2h","double_producer","KO"
"18589","13457.1171875","79814.328125","D2","2h","double_producer","KO"
"18590","10201.25390625","45324.8828125","D2","2h","double_producer","KO"
"18591","3161.71557617188","4387.0224609375","D2","2h","double_producer","KO"
"18592","4725.673828125","2759.13549804688","D2","2h","double_producer","KO"
"18593","11894.916015625","2081.41357421875","D2","2h","double_producer","KO"
"18594","14791.3095703125","65905.921875","D2","2h","double_producer","KO"
"18595","8804.162109375","4745.8896484375","D2","2h","double_producer","KO"
"18596","6661.37939453125","40152.828125","D2","2h","double_producer","KO"
"18597","9913.6240234375","13339.2958984375","D2","2h","double_producer","KO"
"18598","16486.046875","2140.26953125","D2","2h","double_producer","KO"
"18599","10852.4580078125","53947.4921875","D2","2h","double_producer","KO"
"18600","6300.4755859375","5479.92919921875","D2","2h","double_producer","KO"
"18601","6366.57568359375","6314.06982421875","D2","2h","double_producer","KO"
"18602","19306.50390625","44262.859375","D2","2h","double_producer","KO"
"18603","11169.001953125","39149.8515625","D2","2h","double_producer","KO"
"18604","8764.9931640625","52762.57421875","D2","2h","double_producer","KO"
"18605","4163.07568359375","4764.2197265625","D2","2h","double_producer","KO"
"18606","14059.8154296875","7186.298828125","D2","2h","double_producer","KO"
"18607","6320.15478515625","27408.109375","D2","2h","double_producer","KO"
"18608","2261.90942382812","44140.890625","D2","2h","double_producer","KO"
"18609","12601.953125","29278.16796875","D2","2h","double_producer","KO"
"18610","13820.044921875","30609.03125","D2","2h","double_producer","KO"
"18611","6589.44384765625","20490.521484375","D2","2h","double_producer","KO"
"18612","2079.75","4852.13134765625","D2","2h","double_producer","KO"
"18613","11279.9833984375","16665.53125","D2","2h","double_producer","KO"
"18614","4617.12939453125","4232.5654296875","D2","2h","double_producer","KO"
"18615","16770.693359375","23152.279296875","D2","2h","double_producer","KO"
"18616","15633.0009765625","50688.59765625","D2","2h","double_producer","KO"
"18617","9572.4150390625","1227.89233398438","D2","2h","double_producer","KO"
"18618","3521.92797851562","46243.63671875","D2","2h","double_producer","KO"
"18619","3198.05224609375","12554.3056640625","D2","2h","double_producer","KO"
"18620","2673.32690429688","4200.5205078125","D2","2h","double_producer","KO"
"18621","5939.5","1618.34887695312","D2","2h","double_producer","KO"
"18622","20324.400390625","14482.3291015625","D2","2h","double_producer","KO"
"18623","3157.21826171875","13807.7548828125","D2","2h","double_producer","KO"
"18624","13272.041015625","35923.46484375","D2","2h","double_producer","KO"
"18625","24073.798828125","9134.767578125","D2","2h","double_producer","KO"
"18626","8250.8056640625","9835.6044921875","D2","2h","double_producer","KO"
"18627","7929.66650390625","959.3359375","D2","2h","double_producer","KO"
"18628","8312.7109375","5483.74365234375","D2","2h","double_producer","KO"
"18629","3697.29907226562","5816.48388671875","D2","2h","double_producer","KO"
"18630","14628.1220703125","22618.603515625","D2","2h","double_producer","KO"
"18631","8423.6240234375","2659.91137695312","D2","2h","double_producer","KO"
"18632","2173.55346679688","64020.51953125","D2","2h","double_producer","KO"
"18633","11983.6220703125","11536.2041015625","D2","2h","double_producer","KO"
"18634","4935.56640625","3651.6552734375","D2","2h","double_producer","KO"
"18635","7147.88916015625","38194.99609375","D2","2h","double_producer","KO"
"18636","5012.1845703125","2562.64379882812","D2","2h","double_producer","KO"
"18637","15655.2236328125","16888.296875","D2","2h","double_producer","KO"
"18638","6989.95849609375","3842.07202148438","D2","2h","double_producer","KO"
"18639","7446.60205078125","7761.1494140625","D2","2h","double_producer","KO"
"18640","3247.40795898438","12248.560546875","D2","2h","double_producer","KO"
"18641","18462.587890625","17637.423828125","D2","2h","double_producer","KO"
"18642","13761.125","15063.73046875","D2","2h","double_producer","KO"
"18643","3632.4921875","17565.583984375","D2","2h","double_producer","KO"
"18644","1871.765625","17428.197265625","D2","2h","double_producer","KO"
"18645","18357.681640625","9922.1064453125","D2","2h","double_producer","KO"
"18646","14688.05078125","12470.3427734375","D2","2h","double_producer","KO"
"18647","4725.84814453125","7969.322265625","D2","2h","double_producer","KO"
"18648","3916.32446289062","2902.01782226562","D2","2h","double_producer","KO"
"18649","1723.35620117188","1586.48120117188","D2","2h","double_producer","KO"
"18650","3947.25927734375","8201.0341796875","D2","2h","double_producer","KO"
"18651","3932.16284179688","1570.53955078125","D2","2h","double_producer","KO"
"18652","20195.521484375","104243.375","D2","2h","double_producer","KO"
"18653","3602.04028320312","11750.12109375","D2","2h","double_producer","KO"
"18654","8475.4189453125","12188.9775390625","D2","2h","double_producer","KO"
"18655","12338.8359375","6373.06640625","D2","2h","double_producer","KO"
"18656","3516.14428710938","18103.26953125","D2","2h","double_producer","KO"
"18657","12352.23828125","20556.1328125","D2","2h","double_producer","KO"
"18658","5034.6240234375","22678.611328125","D2","2h","double_producer","KO"
"18659","4914.52880859375","18661.123046875","D2","2h","double_producer","KO"
"18660","8054.05078125","24630.01171875","D2","2h","double_producer","KO"
"18661","2264.62280273438","12201.041015625","D2","2h","double_producer","KO"
"18662","8713.5322265625","1472.39721679688","D2","2h","double_producer","KO"
"18663","25236.548828125","57945.78515625","D2","2h","double_producer","KO"
"18664","17231.08203125","71113.8671875","D2","2h","double_producer","KO"
"18665","17752.818359375","91443.40625","D2","2h","double_producer","KO"
"18666","5837.49267578125","4400.6533203125","D2","2h","double_producer","KO"
"18667","24352.5078125","73823.78125","D2","2h","double_producer","KO"
"18668","1660.97375488281","15479.1669921875","D2","2h","double_producer","KO"
"18669","2846.31298828125","2752.53271484375","D2","2h","double_producer","KO"
"18670","4106.44140625","2900.97387695312","D2","2h","double_producer","KO"
"18671","3078.81591796875","16418.0546875","D2","2h","double_producer","KO"
"18672","10415.140625","28027.416015625","D2","2h","double_producer","KO"
"18673","2360.86059570312","2482.95751953125","D2","2h","double_producer","KO"
"18674","14370.689453125","8706.9189453125","D2","2h","double_producer","KO"
"18675","22056.01171875","56620.63671875","D2","2h","double_producer","KO"
"18676","17071.005859375","64266.6484375","D2","2h","double_producer","KO"
"18677","12227.0830078125","699.445007324219","D2","2h","double_producer","KO"
"18678","8191.39111328125","38640.8515625","D2","2h","double_producer","KO"
"18679","14051.4765625","35666.19140625","D2","2h","double_producer","KO"
"18680","1707.83569335938","1029.96997070312","D2","2h","double_producer","KO"
"18681","4870.98583984375","5405.95654296875","D2","2h","double_producer","KO"
"18682","4192.89453125","19131.873046875","D2","2h","double_producer","KO"
"18683","2003.54443359375","14320.2841796875","D2","2h","double_producer","KO"
"18684","8763.8701171875","514.546081542969","D2","2h","double_producer","KO"
"18685","8243.546875","9223.083984375","D2","2h","double_producer","KO"
"18686","11994.2705078125","3346.2421875","D2","2h","double_producer","KO"
"18687","1641.849609375","22268.533203125","D2","2h","double_producer","KO"
"18688","12216.4814453125","19502.408203125","D2","2h","double_producer","KO"
"18689","8323.626953125","46976.1171875","D2","2h","double_producer","KO"
"18690","8225.171875","10065.1904296875","D2","2h","double_producer","KO"
"18691","7205.68310546875","14621.896484375","D2","2h","double_producer","KO"
"18692","6847.9921875","32498.921875","D2","2h","double_producer","KO"
"18693","5753.97412109375","4265.94091796875","D2","2h","double_producer","KO"
"18694","12222.7080078125","6758.98486328125","D2","2h","double_producer","KO"
"18695","4543.8740234375","2669.3359375","D2","2h","double_producer","KO"
"18696","14817.30078125","30343.05078125","D2","2h","double_producer","KO"
"18697","24982.9453125","49578.98046875","D2","2h","double_producer","KO"
"18698","3759.94091796875","67508.53125","D2","2h","double_producer","KO"
"18699","2955.66235351562","2858.57763671875","D2","2h","double_producer","KO"
"18700","3884.90405273438","7577.8798828125","D2","2h","double_producer","KO"
"18701","6312.8671875","4585.60302734375","D2","2h","double_producer","KO"
"18702","2033.068359375","10191.7373046875","D2","2h","double_producer","KO"
"18703","8564.36328125","58538.63671875","D2","2h","double_producer","KO"
"18704","4247.12646484375","6017.07080078125","D2","2h","double_producer","KO"
"18705","2028.30480957031","5611.6494140625","D2","2h","double_producer","KO"
"18706","5939.65380859375","10360.5205078125","D2","2h","double_producer","KO"
"18707","13425.08203125","31431.865234375","D2","2h","double_producer","KO"
"18708","8915.2529296875","22686.486328125","D2","2h","double_producer","KO"
"18709","14086.0009765625","39959.96875","D2","2h","double_producer","KO"
"18710","16327.267578125","87808.71875","D2","2h","double_producer","KO"
"18711","5079.89208984375","8896.6650390625","D2","2h","double_producer","KO"
"18712","14992.384765625","24887.09375","D2","2h","double_producer","KO"
"18713","9223.0322265625","15319.28125","D2","2h","double_producer","KO"
"18714","8787.2060546875","14630.66015625","D2","2h","double_producer","KO"
"18715","13703.330078125","10468.1982421875","D2","2h","double_producer","KO"
"18716","6266.18310546875","71051.7109375","D2","2h","double_producer","KO"
"18717","6496.93017578125","4115.03076171875","D2","2h","double_producer","KO"
"18718","2686.8994140625","2073.85546875","D2","2h","double_producer","KO"
"18719","2717.04833984375","6077.83447265625","D2","2h","double_producer","KO"
"18720","2981.68627929688","3426.56127929688","D2","2h","double_producer","KO"
"18721","15734.7158203125","38135.08203125","D2","2h","double_producer","KO"
"18722","5675.54248046875","2009.04138183594","D2","2h","double_producer","KO"
